id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;hub_id;country;time_zone
65133;Haverdal Fasanvägen;haverdal-fasanvagen;;;56.72472;12.66944;;;SE;Europe/Stockholm
65134;Haverdal Morkullevägen;haverdal-morkullevagen;;;56.72361;12.69333;;;SE;Europe/Stockholm
65135;Haverdal Sandslättsvägen;haverdal-sandslattsvagen;;;56.72083;12.69083;;;SE;Europe/Stockholm
65136;Haverdal Stenbrottsvägen;haverdal-stenbrottsvagen;;;56.73333;12.65444;;;SE;Europe/Stockholm
65137;Haverdal Stenhuggarevägen;haverdal-stenhuggarevagen;;;56.73083;12.65889;;;SE;Europe/Stockholm
65138;Haverdal Tångvägen;haverdal-tangvagen;;;56.72306;12.67167;;;SE;Europe/Stockholm
65139;Havstorp;havstorp;;;57.14639;12.43861;;;SE;Europe/Stockholm
65140;Havstorp öster;havstorp-oster;;;57.14611;12.44667;;;SE;Europe/Stockholm
65141;Heberg samhälle;heberg-samhalle;;;56.88139;12.62694;;;SE;Europe/Stockholm
65142;Heberg skolan;heberg-skolan;;;56.88361;12.62861;;;SE;Europe/Stockholm
65143;Heberg södra;heberg-sodra;;;56.87917;12.62972;;;SE;Europe/Stockholm
65144;Hede Härjedalen;hede-harjedalen;;;62.41889;13.51556;;;SE;Europe/Stockholm
65145;Helsingborg Arena;helsingborg-arena;;;56.0525;12.70556;;;SE;Europe/Stockholm
65146;Herrgården;herrgarden;;;56.7425;13.165;;;SE;Europe/Stockholm
65147;Herteredsvägen;herteredsvagen;;;56.70806;13.06861;;;SE;Europe/Stockholm
65148;Hillasgård;hillasgard;;;56.60889;12.93056;;;SE;Europe/Stockholm
65149;Himle Ry;himle-ry;;;57.06167;12.32583;;;SE;Europe/Stockholm
65150;Hishult;hishult;;;56.42583;13.31667;;;SE;Europe/Stockholm
65151;Hishult Per Jöns väg;hishult-per-jons-vag;;;56.42667;13.31167;;;SE;Europe/Stockholm
65152;Hishult Timmerbacken;hishult-timmerbacken;;;56.42833;13.3075;;;SE;Europe/Stockholm
65153;Hjortkvarn;hjortkvarn;;;58.895;15.43222;;;SE;Europe/Stockholm
65154;Horndals Bruk station;horndals-bruk-station;;;60.29583;16.41306;;;SE;Europe/Stockholm
65155;Horndal Svänghjulet;horndal-svanghjulet;;;60.29556;16.40778;;;SE;Europe/Stockholm
65156;Hova;hova;;;58.85444;14.21528;;;SE;Europe/Stockholm
65157;Hova Torget;hova-torget;;;58.85806;14.21667;;;SE;Europe/Stockholm
65158;Hulegården;hulegarden;;;57.23167;12.31639;;;SE;Europe/Stockholm
65159;Hultvägen;hultvagen;;;56.68;13.00944;;;SE;Europe/Stockholm
65160;Hunnestad;hunnestad;;;57.10194;12.36139;;;SE;Europe/Stockholm
65161;Hyltebruk;hyltebruk;;;56.99833;13.23694;;;SE;Europe/Stockholm
65162;Hyltebruk Bleckslagargatan;hyltebruk-bleckslagargatan;;;57.00111;13.25417;;;SE;Europe/Stockholm
65163;Hyltebruk Bruket;hyltebruk-bruket;;;57.00333;13.24056;;;SE;Europe/Stockholm
65164;Hyltebruk Hallonvägen;hyltebruk-hallonvagen;;;57.01583;13.24222;;;SE;Europe/Stockholm
65165;Hyltebruk idrottsgatan;hyltebruk-idrottsgatan;;;57.00139;13.24611;;;SE;Europe/Stockholm
65166;Hyltebruk Järnvägsgatan;hyltebruk-jarnvagsgatan;;;57.00056;13.24;;;SE;Europe/Stockholm
65167;Hyltebruk Sjukstugan;hyltebruk-sjukstugan;;;56.99389;13.23694;;;SE;Europe/Stockholm
65168;Hyltebruk Staffansbo;hyltebruk-staffansbo;;;56.98833;13.23944;;;SE;Europe/Stockholm
65169;Hyltebruk Stenhuggaregatan;hyltebruk-stenhuggaregatan;;;57.01056;13.24278;;;SE;Europe/Stockholm
65170;Hyltebruk Tungatan;hyltebruk-tungatan;;;57.0125;13.24333;;;SE;Europe/Stockholm
65171;Hyltebruk Verkstadsgatan;hyltebruk-verkstadsgatan;;;56.98694;13.23194;;;SE;Europe/Stockholm
65172;Hyltebruk Örnatorget;hyltebruk-ornatorget;;;57.00639;13.24056;;;SE;Europe/Stockholm
65173;Hälledal södra;halledal-sodra;;;62.805;17.86611;;;SE;Europe/Stockholm
65174;Hällnäs busstation;hallnas-busstation;;;64.30833;19.62333;;;SE;Europe/Stockholm
65175;Hällnäs station;hallnas-station;;;64.30556;19.62583;;;SE;Europe/Stockholm
65176;Härnösand Gulf E4;harnosand-gulf-e4;;;62.62556;17.92778;;;SE;Europe/Stockholm
65177;Hästveda Karlavägen;hastveda-karlavagen;;;56.28722;13.93556;;;SE;Europe/Stockholm
65178;Hästveda station;hastveda-station;;;56.2875;13.93444;;;SE;Europe/Stockholm
65179;Höga;hoga;;;57.26722;12.17944;;;SE;Europe/Stockholm
65180;Högalund;hogalund;;;56.71139;12.86472;;;SE;Europe/Stockholm
65181;ICA Visborg;ica-visborg;;;57.6175;18.28444;;;SE;Europe/Stockholm
65182;Johannesfred;johannesfred;;;59.34472;17.97;;;SE;Europe/Stockholm
65183;Jokkmokk busstation;jokkmokk-busstation;;;66.60778;19.82917;;;SE;Europe/Stockholm
65184;Jokkmokk station;jokkmokk-station;;;66.60694;19.84028;;;SE;Europe/Stockholm
65185;Jonstaka;jonstaka;;;57.07917;12.27944;;;SE;Europe/Stockholm
65186;Järlåsa brandstation;jarlasa-brandstation;;;59.88694;17.19361;;;SE;Europe/Stockholm
65187;Järlåsa station;jarlasa-station;;;59.88583;17.19889;;;SE;Europe/Stockholm
65188;Järva krog;jarva-krog;;;59.37833;18.01306;;;SE;Europe/Stockholm
65189;Jönköping Elmia;jonkoping-elmia;;;57.78528;14.23056;;;SE;Europe/Stockholm
65190;Jönköping Kinnarps Arena;jonkoping-kinnarps-arena;;;57.78694;14.23083;;;SE;Europe/Stockholm
65191;Kaggagård;kaggagard;;;56.69222;12.76111;;;SE;Europe/Stockholm
65192;Kaggs;kaggs;;;56.87083;12.5925;;;SE;Europe/Stockholm
65193;Kalmar Berga Centrum;kalmar-berga-centrum;;;56.69111;16.33667;;;SE;Europe/Stockholm
65194;Kalmar E22 Rasta;kalmar-e22-rasta;;;56.68333;16.32361;;;SE;Europe/Stockholm
65195;Kalmar Hansa City;kalmar-hansa-city;;;56.68444;16.31833;;;SE;Europe/Stockholm
65196;Kalmar Länssjukhuset;kalmar-lanssjukhuset;;;56.65694;16.33222;;;SE;Europe/Stockholm
65197;Kalthus;kalthus;;;57.2125;12.22222;;;SE;Europe/Stockholm
65198;Karl Gustav;karl-gustav;;;57.25639;12.55167;;;SE;Europe/Stockholm
65199;Karl Gustavs skola;karl-gustavs-skola;;;57.25722;12.55167;;;SE;Europe/Stockholm
65200;Karlshamn Best Western;karlshamn-best-western;;;56.19056;14.84639;;;SE;Europe/Stockholm
65201;Karlshamn Statoil;karlshamn-statoil;;;56.19;14.84639;;;SE;Europe/Stockholm
65202;Karlskoga busstation;karlskoga-busstation;;;59.32667;14.51167;;;SE;Europe/Stockholm
65203;Karlskrona campus Gräsvik;karlskrona-campus-grasvik;;;56.18056;15.59278;;;SE;Europe/Stockholm
65204;Karlstad Mariebergsskogen;karlstad-mariebergsskogen;;;59.37056;13.48667;;;SE;Europe/Stockholm
65205;Karlstad Skåre Centrum;karlstad-skare-centrum;;;59.435;13.43944;;;SE;Europe/Stockholm
65206;Karolinska sjukhuset Eugeniav;karolinska-sjukhuset-eugeniav;;;59.34778;18.02972;;;SE;Europe/Stockholm
65207;Karolinska sjukhuset norra;karolinska-sjukhuset-norra;;;59.35278;18.03194;;;SE;Europe/Stockholm
65208;Karsudden;karsudden;;;59.01278;16.21333;;;SE;Europe/Stockholm
65209;Katrineberg;katrineberg;;;56.9725;12.63472;;;SE;Europe/Stockholm
65210;Killeberg station;killeberg-station;;;56.47472;14.09833;;;SE;Europe/Stockholm
65211;Killeberg Torget;killeberg-torget;;;56.47583;14.09778;;;SE;Europe/Stockholm
65212;Kinnagården;kinnagarden;;;57.19389;12.20011;;;SE;Europe/Stockholm
65213;Kinnared;kinnared;;;57.02611;13.10528;;;SE;Europe/Stockholm
65214;Kinnared Fasanvägen;kinnared-fasanvagen;;;57.02472;13.11306;;;SE;Europe/Stockholm
65215;Kinnared Kyrkebol;kinnared-kyrkebol;;;57.02472;13.09806;;;SE;Europe/Stockholm
65216;Kistinge Kistingevägen;kistinge-kistingevagen;;;56.6425;12.94028;;;SE;Europe/Stockholm
65217;Klintvägen;klintvagen;;;56.85444;12.55889;;;SE;Europe/Stockholm
65218;Klövervägen;klovervagen;;;59.32444;17.97361;;;SE;Europe/Stockholm
65219;Knappagård;knappagard;;;56.87083;12.59944;;;SE;Europe/Stockholm
65220;Knarrhultsvägen;knarrhultsvagen;;;57.11278;12.89583;;;SE;Europe/Stockholm
65221;Knislinge;knislinge;;;56.19278;14.08722;;;SE;Europe/Stockholm
65222;Knislinge busstation;knislinge-busstation;;;56.19333;14.08417;;;SE;Europe/Stockholm
65223;Knäred;knared;;;56.5175;13.31639;;;SE;Europe/Stockholm
65224;Knäred Björkebogården;knared-bjorkebogarden;;;56.52111;13.31833;;;SE;Europe/Stockholm
65225;Knäred Freden;knared-freden;;;56.52056;13.31639;;;SE;Europe/Stockholm
65226;Knäredsskolan;knaredsskolan;;;56.52083;13.32111;;;SE;Europe/Stockholm
65227;Knäred Västralt;knared-vastralt;;;56.51528;13.31056;;;SE;Europe/Stockholm
65228;Kode;kode;;;57.94417;11.85083;;;SE;Europe/Stockholm
65229;Kode brandstation;kode-brandstation;;;57.94417;11.85222;;;SE;Europe/Stockholm
65230;Kolmården Sandviken;kolmarden-sandviken;;;58.65833;16.39722;;;SE;Europe/Stockholm
65231;Kolmården Vildmarkshotell;kolmarden-vildmarkshotell;;;58.65861;16.4525;;;SE;Europe/Stockholm
65232;Kristianstad Statoil;kristianstad-statoil;;;56.02333;14.17389;;;SE;Europe/Stockholm
65233;Kristineberg Syd;kristineberg-syd;;;55.53889;13.075;;;SE;Europe/Stockholm
65234;Krokek Sandviken;krokek-sandviken;;;58.66083;16.40194;;;SE;Europe/Stockholm
65235;Kråkarp;krakarp;;;57.16222;12.35944;;;SE;Europe/Stockholm
65236;Kull;kull;;;56.85944;12.55278;;;SE;Europe/Stockholm
65237;Kulla;kulla;;;56.73611;12.71222;;;SE;Europe/Stockholm
65238;Kullaberg;kullaberg;;;57.24083;12.26111;;;SE;Europe/Stockholm
65239;Kullarna;kullarna;;;56.75306;12.84528;;;SE;Europe/Stockholm
65240;Kullatorp;kullatorp;;;57.04806;12.34917;;;SE;Europe/Stockholm
65241;Kullen;kullen;;;57.10028;12.35417;;;SE;Europe/Stockholm
65242;Kungsbacka Basunvägen;kungsbacka-basunvagen;;;57.49222;12.10417;;;SE;Europe/Stockholm
65243;Kungsbonnas;kungsbonnas;;;57.23944;12.25833;;;SE;Europe/Stockholm
65244;Kungsäter kyrka;kungsater-kyrka;;;57.30722;12.57111;;;SE;Europe/Stockholm
65245;Kungsäter Österbyvägen;kungsater-osterbyvagen;;;57.3075;12.57583;;;SE;Europe/Stockholm
65246;Kuragård;kuragard;;;57.075;12.28389;;;SE;Europe/Stockholm
65247;Kvibille;kvibille;;;56.78278;12.83194;;;SE;Europe/Stockholm
65248;Kvibille skolan;kvibille-skolan;;;56.78472;12.83028;;;SE;Europe/Stockholm
65249;Kvibille Västergårdsvägen;kvibille-vastergardsvagen;;;56.77889;12.82806;;;SE;Europe/Stockholm
65250;Kärra bygata;karra-bygata;;;57.19083;12.22028;;;SE;Europe/Stockholm
65251;Köinge;koinge;;;57.06361;12.64611;;;SE;Europe/Stockholm
65252;Köinge kyrka;koinge-kyrka;;;57.05972;12.64306;;;SE;Europe/Stockholm
65253;Köinge Nydala;koinge-nydala;;;57.06889;12.65556;;;SE;Europe/Stockholm
65254;Köingevägen;koingevagen;;;57.03028;12.65278;;;SE;Europe/Stockholm
65255;Köinge Vänhemsvägen;koinge-vanhemsvagen;;;57.06222;12.64028;;;SE;Europe/Stockholm
65256;Laholm Altona;laholm-altona;;;56.50333;13.04611;;;SE;Europe/Stockholm
65257;Laholm Blåkulla;laholm-blakulla;;;56.50583;13.02583;;;SE;Europe/Stockholm
65258;Laholm Bokbindaregatan;laholm-bokbindaregatan;;;56.50083;13.03167;;;SE;Europe/Stockholm
65259;Laholm Brandstationen;laholm-brandstationen;;;56.50417;13.03389;;;SE;Europe/Stockholm
65260;Laholm busstation;laholm-busstation;;;56.51139;13.04694;;;SE;Europe/Stockholm
65261;Laholm Glänninge vårdcentral;laholm-glanninge-vardcentral;;;56.50389;13.05167;;;SE;Europe/Stockholm
65262;Laholm Grönkulla;laholm-gronkulla;;;56.50444;13.03778;;;SE;Europe/Stockholm
65263;Laholm Kristianstadsvägen;laholm-kristianstadsvagen;;;56.50722;13.05806;;;SE;Europe/Stockholm
65264;Laholm Kryddvägen;laholm-kryddvagen;;;56.50139;13.06361;;;SE;Europe/Stockholm
65265;Laholm Lagaholmsskolan;laholm-lagaholmsskolan;;;56.50361;13.03972;;;SE;Europe/Stockholm
65266;Laholm Profilgatan;laholm-profilgatan;;;56.50056;13.02833;;;SE;Europe/Stockholm
65267;Laholm Repslagargatan;laholm-repslagargatan;;;56.51083;13.0525;;;SE;Europe/Stockholm
65268;Laholm Simsons väg;laholm-simsons-vag;;;56.50556;13.02222;;;SE;Europe/Stockholm
65269;Laholm Sologatan;laholm-sologatan;;;56.50528;13.03139;;;SE;Europe/Stockholm
65270;Laholm Ängelholmsvägen;laholm-angelholmsvagen;;;56.50056;13.03333;;;SE;Europe/Stockholm
65271;Laholm Ängstorp;laholm-angstorp;;;56.50028;13.01722;;;SE;Europe/Stockholm
65272;Laholm Örtvägen;laholm-ortvagen;;;56.50333;13.06194;;;SE;Europe/Stockholm
65273;Landeryd Lokstallet;landeryd-lokstallet;;;57.07556;13.25861;;;SE;Europe/Stockholm
65274;Landeryd station;landeryd-station;;;57.07667;13.26611;;;SE;Europe/Stockholm
65275;Landskrona Drottninggatan;landskrona-drottninggatan;;;55.86778;12.83083;;;SE;Europe/Stockholm
65276;Landskrona Skeppsbron;landskrona-skeppsbron;;;55.86556;12.82667;;;SE;Europe/Stockholm
65277;Landskrona Södra (Preem/MAX);landskrona-sodra-preem-max;;;55.875;12.88556;;;SE;Europe/Stockholm
65278;Landvetter centrum;landvetter-centrum;;;57.68611;12.21333;;;SE;Europe/Stockholm
65279;Landvettermotet;landvettermotet;;;57.685;12.21111;;;SE;Europe/Stockholm
65280;Laxvik;laxvik;;;56.59778;12.92278;;;SE;Europe/Stockholm
65281;Laxvik Grusviksvägen;laxvik-grusviksvagen;;;56.59639;12.93;;;SE;Europe/Stockholm
65282;Lia;lia;;;57.19694;12.80806;;;SE;Europe/Stockholm
65283;Liabovägen;liabovagen;;;57.18389;12.21833;;;SE;Europe/Stockholm
65284;Libos;libos;;;57.27139;12.1775;;;SE;Europe/Stockholm
65285;Lidköping Isstadion;lidkoping-isstadion;;;58.49389;13.14583;;;SE;Europe/Stockholm
65286;Lilla Björkäng;lilla-bjorkang;;;57.0025;12.36028;;;SE;Europe/Stockholm
65287;Lilla Skipås;lilla-skipas;;;56.78361;12.62361;;;SE;Europe/Stockholm
65288;Lilla Tjärby;lilla-tjarby;;;56.52667;13.05222;;;SE;Europe/Stockholm
65289;Lilla Tjärby Bonnarpsvägen;lilla-tjarby-bonnarpsvagen;;;56.52667;13.05861;;;SE;Europe/Stockholm
65290;Lilla Tjärby Fridhemsgården;lilla-tjarby-fridhemsgarden;;;56.52583;13.05528;;;SE;Europe/Stockholm
65291;Lilla Tjärby Sjövägen;lilla-tjarby-sjovagen;;;56.53028;13.05111;;;SE;Europe/Stockholm
65292;Lilla Tjärby Ärtvägen;lilla-tjarby-artvagen;;;56.52361;13.05472;;;SE;Europe/Stockholm
65293;Lillebacka;lillebacka;;;57.19333;12.22361;;;SE;Europe/Stockholm
65294;Lillehall;lillehall;;;57.14889;12.24833;;;SE;Europe/Stockholm
65295;Limabacka brandstation;limabacka-brandstation;;;57.23972;12.18806;;;SE;Europe/Stockholm
65296;Limabacka Buavägen;limabacka-buavagen;;;57.23972;12.17167;;;SE;Europe/Stockholm
65297;Limabacka Kristens väg;limabacka-kristens-vag;;;57.24056;12.17806;;;SE;Europe/Stockholm
65298;Limabacka Limabackavägen;limabacka-limabackavagen;;;57.24167;12.18333;;;SE;Europe/Stockholm
65299;Limabacka Limagården;limabacka-limagarden;;;57.24222;12.18861;;;SE;Europe/Stockholm
65300;Lindåsvägen;lindasvagen;;;57.19972;12.20389;;;SE;Europe/Stockholm
65301;Lingome;lingome;;;57.25667;12.1375;;;SE;Europe/Stockholm
65302;Linköping Brigadgatan;linkoping-brigadgatan;;;58.39583;15.61556;;;SE;Europe/Stockholm
65303;Linköping Eskadern;linkoping-eskadern;;;58.40056;15.60972;;;SE;Europe/Stockholm
65304;Linköping Forskningsbyn;linkoping-forskningsbyn;;;58.39444;15.56639;;;SE;Europe/Stockholm
65305;Linköping Mjärdevi Center;linkoping-mjardevi-center;;;58.39417;15.56028;;;SE;Europe/Stockholm
65306;Linköping Regementsgatan;linkoping-regementsgatan;;;58.3975;15.61583;;;SE;Europe/Stockholm
65307;Linköping Råberga bro;linkoping-raberga-bro;;;58.40056;15.65778;;;SE;Europe/Stockholm
65308;Linköping US Norra entrén;linkoping-us-norra-entren;;;58.40222;15.62167;;;SE;Europe/Stockholm
65309;Linköping US Södra entrén;linkoping-us-sodra-entren;;;58.39944;15.62028;;;SE;Europe/Stockholm
65310;Lomma;lomma;;;55.67361;13.06889;;;SE;Europe/Stockholm
65311;Lomma station;lomma-station;;;55.67444;13.07417;;;SE;Europe/Stockholm
65312;Londonviadukten;londonviadukten;;;59.31472;18.09667;;;SE;Europe/Stockholm
65313;Lotorp Huvklintsvägen;lotorp-huvklintsvagen;;;58.73306;15.82222;;;SE;Europe/Stockholm
65314;Lotorp Torgvägen;lotorp-torgvagen;;;58.73611;15.82722;;;SE;Europe/Stockholm
65315;Lovikka södra väg 395;lovikka-sodra-vag-395;;;67.33;22.58278;;;SE;Europe/Stockholm
65316;Lovikka väg 395;lovikka-vag-395;;;67.33333;22.58167;;;SE;Europe/Stockholm
65317;Luleå Central;lulea-central;;;65.58389;22.16472;;;SE;Europe/Stockholm
65318;Luleå busstation;lulea-busstation;;;65.58556;22.16056;;;SE;Europe/Stockholm
65319;Luma;luma;;;59.30389;18.09583;;;SE;Europe/Stockholm
65320;Lund Brunnshögstorget;lund-brunnshogstorget;;;55.72056;13.23111;;;SE;Europe/Stockholm
65321;Lund Brunnshög V;lund-brunnshog-v;;;55.71861;13.22694;;;SE;Europe/Stockholm
65322;Lund LTH;lund-lth;;;55.71222;13.20806;;;SE;Europe/Stockholm
65323;Lund Solbjer;lund-solbjer;;;55.71861;13.23472;;;SE;Europe/Stockholm
65324;Lund Sparta;lund-sparta;;;55.70917;13.21667;;;SE;Europe/Stockholm
65325;Lund Telefonplan;lund-telefonplan;;;55.71583;13.22861;;;SE;Europe/Stockholm
65326;Lund Univ-sjukhuset;lund-univ-sjukhuset;;;55.7125;13.19667;;;SE;Europe/Stockholm
65327;Lyngås;lyngas;;;57.18583;12.47583;;;SE;Europe/Stockholm
65328;Lyngåsvägen;lyngasvagen;;;57.18361;12.47194;;;SE;Europe/Stockholm
65329;Lysekil station;lysekil-station;;;58.27611;11.44083;;;SE;Europe/Stockholm
65330;Lysekil Södra hamnen;lysekil-sodra-hamnen;;;58.27306;11.43778;;;SE;Europe/Stockholm
65331;Långavad;langavad;;;56.47778;13.1175;;;SE;Europe/Stockholm
65332;Långaveka;langaveka;;;56.93361;12.37528;;;SE;Europe/Stockholm
65333;Långsele;langsele;;;63.17639;17.06694;;;SE;Europe/Stockholm
65334;Långsele Köpmangatan;langsele-kopmangatan;;;63.17778;17.06222;;;SE;Europe/Stockholm
65335;Långås;langas;;;56.97611;12.45;;;SE;Europe/Stockholm
65336;Långås Morupsvägen;langas-morupsvagen;;;56.97778;12.4475;;;SE;Europe/Stockholm
65337;Länna Bruksgatan;lanna-bruksgatan;;;59.8725;17.95806;;;SE;Europe/Stockholm
65338;Länna station Lennakatten;lanna-station-lennakatten;;;59.87278;17.96083;;;SE;Europe/Stockholm
65339;Lövedal;lovedal;;;56.68083;13.0025;;;SE;Europe/Stockholm
65340;Lövsta handel;lovsta-handel;;;58.70667;16.96833;;;SE;Europe/Stockholm
65341;Lövstalöt norra;lovstalot-norra;;;59.95889;17.58389;;;SE;Europe/Stockholm
65342;Lövstalöt Ryttarvägen;lovstalot-ryttarvagen;;;59.95694;17.58083;;;SE;Europe/Stockholm
65343;Magård;magard;;;57.04583;12.68639;;;SE;Europe/Stockholm
65344;Malmö Östervärn station;malmo-ostervarn-station;;;55.60722;13.0325;;;SE;Europe/Stockholm
65345;Malung Blomsterbäcksskolan;malung-blomsterbacksskolan;;;60.68611;13.71583;;;SE;Europe/Stockholm
65346;Malung centrum;malung-centrum;;;60.68361;13.70972;;;SE;Europe/Stockholm
65347;Marbäck Bruksvägen;marback-bruksvagen;;;56.70583;13.03278;;;SE;Europe/Stockholm
65348;Marbäcks gård;marbacks-gard;;;56.70667;13.03694;;;SE;Europe/Stockholm
65349;Marbäck väg 25;marback-vag-25;;;56.70611;13.03056;;;SE;Europe/Stockholm
65350;Mellby;mellby;;;56.50361;12.98167;;;SE;Europe/Stockholm
65351;Mellby Hovgård;mellby-hovgard;;;56.67278;12.77639;;;SE;Europe/Stockholm
65352;Mellbystrand Brodds väg;mellbystrand-brodds-vag;;;56.495;12.94333;;;SE;Europe/Stockholm
65353;Mellbystrand Kolonivägen;mellbystrand-kolonivagen;;;56.49083;12.94139;;;SE;Europe/Stockholm
65354;Mellbystrand Mellbyvägen;mellbystrand-mellbyvagen;;;56.49917;12.94417;;;SE;Europe/Stockholm
65355;Meselefors;meselefors;;;64.44083;16.81667;;;SE;Europe/Stockholm
65356;Meselefors station;meselefors-station;;;64.44306;16.81667;;;SE;Europe/Stockholm
65357;Mjällby;mjallby;;;56.67667;12.7725;;;SE;Europe/Stockholm
65358;Mjöaltsvägen;mjoaltsvagen;;;56.73972;13.16222;;;SE;Europe/Stockholm
65359;Mjölby Lundby industriområde;mjolby-lundby-industriomrade;;;58.31972;15.11;;;SE;Europe/Stockholm
65360;Moarna;moarna;;;57.04778;12.35667;;;SE;Europe/Stockholm
65361;Mohed;mohed;;;61.29444;16.83083;;;SE;Europe/Stockholm
65362;Mohed väg 50;mohed-vag-50;;;61.29778;16.835;;;SE;Europe/Stockholm
65363;Morup;morup;;;56.97944;12.39306;;;SE;Europe/Stockholm
65364;Morup Kvarnagård;morup-kvarnagard;;;56.98444;12.38278;;;SE;Europe/Stockholm
65365;Morups kyrka;morups-kyrka;;;56.98111;12.39667;;;SE;Europe/Stockholm
65366;Morups smedja;morups-smedja;;;56.98139;12.38806;;;SE;Europe/Stockholm
65367;Morups Tånge;morups-tange;;;56.92833;12.38889;;;SE;Europe/Stockholm
65368;Moskosel affär;moskosel-affar;;;65.875;19.45;;;SE;Europe/Stockholm
65369;Moskosel Byn;moskosel-byn;;;65.87333;19.45639;;;SE;Europe/Stockholm
65370;Mostorp;mostorp;;;56.84083;12.71583;;;SE;Europe/Stockholm
65371;Motala Lasarettet Entrén;motala-lasarettet-entren;;;58.54444;15.02833;;;SE;Europe/Stockholm
65372;Mullsjö station;mullsjo-station;;;57.91472;13.88167;37633;;SE;Europe/Stockholm
65373;Munkagård;munkagard;;;56.47556;13.12306;;;SE;Europe/Stockholm
65374;Munkflohögen affären;munkflohogen-affaren;;;63.56083;14.94917;;;SE;Europe/Stockholm
65375;Munkflohögen station;munkflohogen-station;;;63.55972;14.94889;;;SE;Europe/Stockholm
65376;Mölltorp;molltorp;;;58.49333;14.415;;;SE;Europe/Stockholm
65377;Mölltorp väg 49;molltorp-vag-49;;;58.49028;14.42056;;;SE;Europe/Stockholm
65378;Mölndal Åby Arenastad;molndal-aby-arenastad;;;57.64667;11.99833;;;SE;Europe/Stockholm
65379;Mölnegård;molnegard;;;56.98306;12.66139;;;SE;Europe/Stockholm
65380;Mönsterås busstation;monsteras-busstation;;;57.04;16.44722;;;SE;Europe/Stockholm
65381;Mörby station;morby-station;;;59.39167;18.04667;;;SE;Europe/Stockholm
65382;Nacka station;nacka-station;;;59.30639;18.13;;;SE;Europe/Stockholm
65383;Narvik stn;narvik-stn;;;68.44167;17.44139;;;NO;Europe/Oslo
65384;Nockeby torg;nockeby-torg;;;59.32889;17.92806;;;SE;Europe/Stockholm
65385;Nordmaling station;nordmaling-station;;;63.57833;19.48583;35798;;SE;Europe/Stockholm
65386;Norra Näs Kvarnen;norra-nas-kvarnen;;;57.14139;12.22667;;;SE;Europe/Stockholm
65387;Norra Näs Nordlyckevägen;norra-nas-nordlyckevagen;;;57.14;12.22417;;;SE;Europe/Stockholm
65388;Norra Näs Trönningenäs;norra-nas-tronningenas;;;57.13944;12.22167;;;SE;Europe/Stockholm
65389;Norra Näsvägen;norra-nasvagen;;;57.15056;12.25444;;;SE;Europe/Stockholm
65390;Norra Åsum Annedalsvägen;norra-asum-annedalsvagen;;;55.99222;14.14639;;;SE;Europe/Stockholm
65391;Norra Åsum Wendeskolan;norra-asum-wendeskolan;;;55.99;14.14583;;;SE;Europe/Stockholm
65392;Norrköping Bastuban;norrkoping-bastuban;;;58.57806;16.13806;;;SE;Europe/Stockholm
65393;Norrköping Breda vägen;norrkoping-breda-vagen;;;58.60361;16.16333;;;SE;Europe/Stockholm
65394;Norrköping Cederborgsvägen;norrkoping-cederborgsvagen;;;58.60056;16.15722;;;SE;Europe/Stockholm
65395;Norrköping De Geersgatan;norrkoping-de-geersgatan;;;58.60528;16.13917;;;SE;Europe/Stockholm
65396;Norrköping Djäkneparksskolan;norrkoping-djakneparksskolan;;;58.58972;16.19861;;;SE;Europe/Stockholm
65397;Norrköping Eneby centrum;norrkoping-eneby-centrum;;;58.60278;16.14361;;;SE;Europe/Stockholm
65398;Norrköping Folkets Park;norrkoping-folkets-park;;;58.57778;16.14972;;;SE;Europe/Stockholm
65399;Norrköping Fridvalla;norrkoping-fridvalla;;;58.61139;16.13389;;;SE;Europe/Stockholm
65400;Norrköping Hagaskolan;norrkoping-hagaskolan;;;58.59944;16.16083;;;SE;Europe/Stockholm
65401;Norrköping Heleneborgsgatan;norrkoping-heleneborgsgatan;;;58.60806;16.13694;;;SE;Europe/Stockholm
65402;Norrköping Klockaretorpet;norrkoping-klockaretorpet;;;58.57528;16.12556;;;SE;Europe/Stockholm
65403;Norrköping Lokegatan;norrkoping-lokegatan;;;58.58167;16.16;;;SE;Europe/Stockholm
65404;Norrköping Marielund;norrkoping-marielund;;;58.59667;16.16639;;;SE;Europe/Stockholm
65405;Norrköping Rågången;norrkoping-ragangen;;;58.60639;16.15444;;;SE;Europe/Stockholm
65406;Norrköping Sandbyhov;norrkoping-sandbyhov;;;58.60444;16.15833;;;SE;Europe/Stockholm
65407;Norrköping Skarphagsgatan;norrkoping-skarphagsgatan;;;58.57944;16.15472;;;SE;Europe/Stockholm
65408;Norrköping Slåttergatan;norrkoping-slattergatan;;;58.60472;16.14917;;;SE;Europe/Stockholm
65409;Norrköping SMHI;norrkoping-smhi;;;58.57944;16.14611;;;SE;Europe/Stockholm
65410;Norrköping Strömbacken;norrkoping-strombacken;;;58.58639;16.17;;;SE;Europe/Stockholm
65411;Norrköping Torsten Fogelqvistg;norrkoping-torsten-fogelqvistg;;;58.57694;16.13139;;;SE;Europe/Stockholm
65412;Norrköping Vidablick;norrkoping-vidablick;;;58.60861;16.15111;;;SE;Europe/Stockholm
65413;Norrköping Vägträffen;norrkoping-vagtraffen;;;58.585;16.16333;;;SE;Europe/Stockholm
